0.137294 0.835901 0.917210 5.966927 5.739573 4.591088 -1799.372044
0.138053 0.836849 0.920883 5.970967 5.751631 4.592337 -1772.173847
0.138824 0.837828 0.924546 5.977312 5.771164 4.594506 -1746.947648
0.139600 0.838825 0.928203 5.996960 5.809601 4.612168 -1724.124025
0.140397 0.839838 0.931851 6.017919 5.853659 4.608754 -1703.704966
0.141187 0.840817 0.935509 6.039511 5.904907 4.609156 -1685.674472
0.141962 0.841736 0.939187 6.057647 5.946804 4.609555 -1669.826367
0.142715 0.842594 0.942883 6.073678 5.981331 4.606332 -1656.080110
0.143440 0.843395 0.946598 6.088397 6.012205 4.601983 -1644.295818
0.144127 0.844131 0.950334 6.100397 6.039676 4.600711 -1634.234016
0.144770 0.844803 0.954090 6.111455 6.063347 4.597300 -1625.661359
0.145360 0.845409 0.957865 6.120753 6.082647 4.593198 -1618.323888
0.145895 0.845953 0.961658 6.128645 6.098168 4.588314 -1612.025229
0.146375 0.846442 0.965465 6.134705 6.109258 4.583106 -1606.541502
0.146807 0.846887 0.969284 6.138164 6.116634 4.581408 -1601.709562
0.147201 0.847309 0.973110 6.131085 6.129307 4.563927 -1597.457154
0.147559 0.847688 0.976943 6.132784 6.130825 4.562895 -1593.697486
0.147912 0.848070 0.980777 6.136541 6.133787 4.566194 -1590.465607
0.148269 0.848460 0.984610 6.145578 6.147567 4.583682 -1587.883185
0.148614 0.848833 0.988445 6.148572 6.158374 4.685139 -1585.742381
0.149005 0.849256 0.992271 6.202292 0.032169 5.809377 -1585.008626
0.149166 0.849420 0.996133 6.249207 0.038621 6.231834 -1584.212207
0.149266 0.849468 1.000000 6.279162 0.007337 0.018898 -1583.953908
